TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	24/06/07
TIME	15:32:00
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-730, Rev. 1.00
RESOLUTION	
DELTAX	-0.2
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	700
LASTX	500
NPOINTS	1001
FIRSTY	0.113164
MAXY	0.594086
MINY	0.0942547
XYDATA
700	0.113164
699.8	0.114017
699.6	0.114981
699.4	0.115903
699.2	0.116768
699	0.117734
698.8	0.118748
698.6	0.11973
698.4	0.120738
698.2	0.121813
698	0.122892
697.8	0.124019
697.6	0.125173
697.4	0.126265
697.2	0.127419
697	0.128665
696.8	0.129864
696.6	0.13105
696.4	0.132342
696.2	0.133693
696	0.135005
695.8	0.136349
695.6	0.137745
695.4	0.139149
695.2	0.140609
695	0.142102
694.8	0.143632
694.6	0.145173
694.4	0.146725
694.2	0.148309
694	0.150007
693.8	0.151741
693.6	0.153439
693.4	0.155189
693.2	0.15701
693	0.158868
692.8	0.160728
692.6	0.162652
692.4	0.164612
692.2	0.166558
692	0.168593
691.8	0.170652
691.6	0.172726
691.4	0.174906
691.2	0.177119
691	0.179315
690.8	0.181598
690.6	0.183935
690.4	0.186241
690.2	0.188649
690	0.191151
689.8	0.193619
689.6	0.196107
689.4	0.198733
689.2	0.201376
689	0.204037
688.8	0.206759
688.6	0.209535
688.4	0.212329
688.2	0.215161
688	0.218049
687.8	0.221014
687.6	0.224058
687.4	0.227089
687.2	0.230206
687	0.23341
686.8	0.236635
686.6	0.239881
686.4	0.243185
686.2	0.246535
686	0.249983
685.8	0.253512
685.6	0.25695
685.4	0.260465
685.2	0.264124
685	0.267806
684.8	0.271495
684.6	0.27526
684.4	0.279094
684.2	0.282937
684	0.286862
683.8	0.290885
683.6	0.294927
683.4	0.298984
683.2	0.303095
683	0.307267
682.8	0.311447
682.6	0.315575
682.4	0.319721
682.2	0.323937
682	0.328226
681.8	0.332585
681.6	0.336891
681.4	0.34123
681.2	0.345648
681	0.350054
680.8	0.354444
680.6	0.358924
680.4	0.36351
680.2	0.368034
680	0.372532
679.8	0.377106
679.6	0.381707
679.4	0.38623
679.2	0.390751
679	0.395291
678.8	0.39981
678.6	0.404367
678.4	0.408884
678.2	0.413432
678	0.418031
677.8	0.422578
677.6	0.427084
677.4	0.431586
677.2	0.436073
677	0.440545
676.8	0.444995
676.6	0.449386
676.4	0.45385
676.2	0.458301
676	0.462614
675.8	0.466875
675.6	0.471146
675.4	0.475383
675.2	0.4796
675	0.483822
674.8	0.487973
674.6	0.492036
674.4	0.496039
674.2	0.499948
674	0.503827
673.8	0.507702
673.6	0.511426
673.4	0.515055
673.2	0.51872
673	0.522284
672.8	0.525701
672.6	0.529092
672.4	0.532384
672.2	0.535561
672	0.538771
671.8	0.541877
671.6	0.544835
671.4	0.547802
671.2	0.550662
671	0.553375
670.8	0.556019
670.6	0.558522
670.4	0.560956
670.2	0.563368
670	0.565613
669.8	0.567756
669.6	0.569913
669.4	0.571892
669.2	0.573739
669	0.575536
668.8	0.577248
668.6	0.578896
668.4	0.580453
668.2	0.581881
668	0.583215
667.8	0.584543
667.6	0.585766
667.4	0.586904
667.2	0.587907
667	0.588826
666.8	0.589718
666.6	0.59047
666.4	0.591146
666.2	0.591739
666	0.59221
665.8	0.592676
665.6	0.59313
665.4	0.593493
665.2	0.593768
665	0.593954
664.8	0.59407
664.6	0.594086
664.4	0.594035
664.2	0.593954
664	0.593803
663.8	0.593618
663.6	0.593338
663.4	0.592946
663.2	0.592536
663	0.592077
662.8	0.591552
662.6	0.591013
662.4	0.59043
662.2	0.589733
662	0.589034
661.8	0.588296
661.6	0.587567
661.4	0.586795
661.2	0.585845
661	0.584911
660.8	0.584013
660.6	0.582967
660.4	0.58194
660.2	0.580893
660	0.579787
659.8	0.57879
659.6	0.577684
659.4	0.576481
659.2	0.575354
659	0.574135
658.8	0.572886
658.6	0.571727
658.4	0.570461
658.2	0.56911
658	0.567807
657.8	0.566421
657.6	0.565016
657.4	0.563714
657.2	0.562299
657	0.560863
656.8	0.559522
656.6	0.558071
656.4	0.556586
